	text	airline_sentiment	at	polarity	label
5118	  El pan tiene pinta ....	neutral	@PabloK75	0.0007823081511239662	0
5119	 SOLICITO DEVOLUCION PQ EN LA VENTANILLA ME INFORMARON QUE RECLAME PQ LA EMPRESA QUE INFORMA, ESTA HACIENDO LAS COSAS NO MUY BIEN	negative	@Iberia	0.008714111247733	2
5120	Comodidad absoluta en este A-321 de  Cruzado de piernas, con espacio para estirarme... Merecen la pena estos… 	neutral		0.7456727483428757	0
5121	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] 	negative		0.6450087684755177	2
5122	 Que fiasco! Poca profesionalidad! Oferta engañosa! No funciona nada! I love Ryanair	negative	@iberiaexpress	0.061827387535880525	2
5123	"Alucino con los vuelos de Ryanair y su personalización. 
No me preguntes por qué pero en mi asiento la publicidad e… "	negative		3.4066821807092547e-05	2
5124	  RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMO… 	negative	@Iberia	0.00014082894738025732	2
5125	Iberia tendrá 3 vuelos semanales más de ruta Bogotá-Madrid desde octubre 2018  	neutral		0.9047590918437889	0
5126	 Lo mismo pense en los vuelos de Polonia con Ryanair... el dni ni sacarlo, es increíble. Después pasa lo que pasa	negative	@pablomc	0.0001169328674740523	2
5127	Ryanair tarda menos de dos horas en amargar la oferta aniversario de Iberia Express  vía 	negative		0.35105954744705375	2
5128	Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos españoles  vía 	negative		0.14989937169335407	2
5129	 necesito viajar con un tubo de envío de 85cm. Debo facturarlo? Cual seria el precio? Podria ir como equipaje de mano? Thanks	neutral	@Ryanair	0.22248070883526616	0
5130	Después de volar 3 h y cuarto cn Ryanair soy un ⛄️	positive		0.04833823913000812	1
5131	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
5132	      Claro que queremos que os… 	neutral	@thrill1995	0.00039271085387613457	0
5133	Después de sufrir Telefónica, Iberia, Repsol, no digo que me alegre ver a los creídos del Reino de España hundiénd… 	negative		0.008901814400945205	2
5134	Mi 30 cumpleaños patrocinado por el black friday de ryanair 🖤🛫	positive		0.204092867149149	1
5135	 este es uno de los motivos por los q creo q quizás la altura debería ser un factor para la seleccion de pue… 	negative	@Iberia	7.612303124797215e-05	2
5136	Saltando losAlpes Ryanair torino Barcelona 	neutral		0.7643171901195182	0
5137	La página de iberia express no sirve para nada. Estoy intentando comprar dos vuelos y me da problema y cuando les l… 	negative		1.8392447982029116e-06	2
5138	Acabo de ver el A340 de Iberia en VOR-C :'3 Soy feliz:3.	positive		0.12454153372810749	1
5139	En Outlander viajan más que la mayoría de personas en la actualidad y sin ryanair ni nada	neutral		2.663807653567954e-05	0
5140	Estrenando compañía y ruta!!  ✈️👌🏻🌁 FlyLevel Iberia ilovemyjob 	positive		0.49789225920557484	1
5141	Yo en mi email solo acepto spam de dos cosas: Ryanair y Skyscanner. 😂	neutral		0.010296416761700136	0
5142	 En tanqueta no pero sí en un vuelo de Iberia.	positive	@CH_JRR10	0.19438613946156125	1
5143	flightdeal Albuquerque (ABQ) - Rome (FCO) USD 498 RT w Iberia 	negative		0.49789225920557484	2
5144	Holis  dejó a mi mamá varada en Barajas, e incomunicada. Cómo sé cuándo viene? Llegará para navidad?	negative		0.003134226099458602	2
5145	 Buenas tardes! Viajo éste sábado XRY-VGO con bebé de 1 año y tarifa de equipaje 1 bulto en cabina por pax.… 	neutral	@Iberia	4.3420743134882516e-05	0
5146	Subiría un vídeo de como despega Iberia pero no se mira ni mergas  😁😁😁😁	neutral		0.00028702932298498116	0
5147	     Genial! Qué suerte!	positive	@CEE_N1	0.656423017530687	1
5148	 RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… 	negative	@Iberia	0.00014082894738025732	2
5149	Muy triste experiencia con el servicio al cliente de 	negative		9.861029483481775e-05	2
5150	Me sorprende muchísimo que hablo con gente de Ryanair y no saben lo que es un 'sobrecargo' o una 'imaginaria'. Ello… 	neutral		1.9940222944056458e-05	0
5151	 HolaColombia 🇨🇴 soy de Colombia y me encantaría viajar a España 🇪🇸!	positive	@Iberia	0.4970125368620818	1
5152	Siguiendo con mi serie “empresas que dan un servicio del culo” hoy un clásico   delayed delayed	negative		0.0019189885503856083	2
5153	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] 	negative		0.6450087684755177	2
5154	"Retrasamos el hasta luego España porque el avión sale coooon retrasoooo
🤗🤗🤗🤗🤗
La segunda en la frente, Iberia xd"	negative		0.008881538175951378	2
5155	Si queres trabajar Iberia te da una oportunidad, Tecnicos Aeronauticos o parecido. Tr estan convocando. 	negative		0.006055885404857491	2
5156	  Apuesto a que la señora fué impertinente,y eso se lo podrás hacer a un taxista en el centro… 	negative	@manelmarquez	0.17014989111407258	2
5157	 El caso es que ya he comprado el nuevo billete y me han liquidado, además de la penalización de 45€, 18€ má… 	negative	@Iberia	7.721592457821709e-05	2
5158	Tenéis pensado arreglar alguna vez el check in online   ? Segunda vez en menos de un mes que v… 	negative		0.20139604983410883	2
5159	 Seguimos exactamente igual, ellos dicen que buscando y que llames a un 901 para hablar con un agente, algo… 	negative	@Iberia	1.3426527417738472e-07	2
5160	15 diciembre de 1927 Nace  Felicidades. 	neutral		0.4377896312766332	0
5161	        	negative	@mara_prez8	0.49789225920557484	2
5162	Hola  !Ayer nos cancelasteis el vuelo IB8326, por causas operativas. En el aeropuerto no nos supieron explic… 	negative		0.014674513295413001	2
5163	 90 años parece que fué ayer!!! Felicidades que sigan cada vez mejores en el servicio a la excelencia y cali… 	positive	@Iberia	0.00022421144648396426	1
5164	 cada día peor servicio. Azafatas que te hablan mal... Te cogen la maleta para bodega y luego 20 huecos dent… 	negative	@Iberia	3.3050350082715686e-06	2
5165	 Muchas gracias	positive	@Iberia	0.47056419380391146	1
5166	Iberia y NH, las marcas más auténticas y fiables para los españoles en viajes 	neutral		0.1245508261762139	0
5167	  Aunque parezca prehistórico, lo que mejor hace funcionar a la página de Iberia es el Explorer.🤪	neutral	@rafallopz	0.024515256835331276	0
5168	En la época de la tecnología a   le duele más una mala publicidad en un twett que una hoja de… 	negative		6.520395493336354e-06	2
5169	"""Puedes encontrar tiempo para la tecnología y también para hablar con tu familia"".Echa un vistazo a esta interesant… "	neutral		0.0002572878963411609	0
5170	 estimados pueden darme el fono da la oficina en Chile??	neutral	@Iberia	0.16562791159759427	0
5171	  Noticia positiva! Aunque las estadisticas sean incorrectas! En adicion de Iberia se logro al mismo ti… 	positive	@jri2	0.02677452653464368	1
5172	 Ese cálculo debéis hacerlo antes y que afecte a todos los grupos y no sólo al grupo 3. Sabéis de sobra si e… 	negative	@Iberia	0.00021395222171064821	2
5173	Los de Ryanair y los seguros médicos de las compañias aereas se pueden ir por ahí.	negative		0.007716651362426849	2
5174	Así se bajó un pasajero de RyanAir harto de esperar para desembarcar  	negative		0.0077700077206068925	2
5175	" Los colores de españa 🇪🇸Iberia , sobre los mares de la Luna.
Foto/  (francia) "	neutral	@El_Universo_Hoy	0.6389738754847122	0
5176	 No es casual las propagandas de Iberia ...como.pueden  ser tan cipayos	negative	@eltanomdp	0.004916292513432775	2
5177	 os he mandado un dm	neutral	@Iberia	0.12624343467119428	0
5178	. tocará las narices a los trabajadores que a su vez no se las toquen a sus clientes intentando venderles c… 	negative		8.223328633651549e-05	2
5179	Huelga del personal de tierra de Ryanair en España desde el 30 de diciembre  vía 	negative		0.999817795874929	2
5180	 Acabo de ver 4 xinetes a lombos de cabalos en chamas aterrar en Alvedro despois do Iberia de Madrid.	neutral	@ghanito	0.9974417555116312	0
5181	 No me dais ninguna solución por DM. 96 horas sin maletas. Hasta vuestros compañeros de equipajes no lo enti… 	negative	@Iberia	6.84945108857782e-06	2
5182	   Lo hace para evitar la polucion, por que le faltan 1000 puntos para la ibe… 	negative	@MADRID	8.171172904391467e-05	2
5183	Y ahí acaba la historia?? Pues no, resulta que en  trabajan ladrones, y una de mis maletas ha sido abierta y… 	negative		4.869058796783563e-07	2
5184	"Sobran los motivos para volar.
¡Buenos días!
(📷:  ) "	positive		0.017257169244466335	1
5185	El ultimo con luz de dia!  Iberia A346 AvGeek       	negative		0.1497359599260688	2
5186	Mira  !  PLUS: 25% de Descuento en Emisión de Billetes con Avios  via 	positive		0.6659812942235412	1
5187	 iberia x esa vía continúan tomándome el pelo, me responden cualquier cosa sin leerme. Tratamiento vergonzo… 	negative	@Iberia	0.3599033428573913	2
5188	Pipeline también llega a un acuerdo con Iberia para facilitar el NDC vía  	neutral		0.8530845214636666	0
5189	La huelga de pilotos de Ryanair en Irlanda amenaza con extenderse a más países 	neutral		0.2685733985937464	0
5190	a aerolite max mochila ryanair 55x40x20cm permiso cabina mochila equipaje de mano 	neutral		0.379988486421066	0
5191	    Luego nos quejamos de la sequía que amenaza nuestro país.....	neutral	@aena	3.1013747696025194e-05	0
5192	Hola  acabo de hacer 11 horas de vuelo con vosotros. Lo mejor no han sido los asientos nuevos, ni las nueva… 	positive		1.5827628342873421e-06	1
5193	  Eso es correcto	negative	@sodapopbs	0.1021405143999096	2
5194	A s’avion un ha comprat un asiento per sa maleta perque li sortia lés barato que embarcarla jajajaja ryanair no win	neutral		0.03420785966263297	0
5195	Nuestras montañas... Con  Paraísonatural 	negative		0.4767348421896986	2
5196	  Ninguna ayuda después de 15 minutos pasados al teléfono para nada.	negative	@iberiaexpress	7.648717263571985e-05	2
5197	VERGUENZA que  en el año 2017 no tenga a disposición del cliente un Chat En Linea para resolución de problemas.	negative		0.0022924045846960603	2
5198	         	positive	@mjberrocal	0.49789225920557484	1
5199	 Tradición que se conserva, se mantiene y se hace ya tradicional en toda vuestra flota... Enhorabuena y Felicidades	neutral	@Iberia	0.0006099399269369422	0
5200	"Retweeted Karla Iberia Sánchez (

De Chalco para el mundo:  "	neutral		0.43454646217960313	0
5201	  El servilismo de la prensa especializada durante estas concentraciones de invierno a cuent… 	negative	@Ciclismo2005	0.265983922203737	2
5202	   Has creado un perfil con 6 tweets escribiendo solo a Samsung para que te regal… 	neutral	@carolinayooo	0.0021014944925493	0
5203	  Fuerza bro ! No me gusta mucho Iberia tampoco. Mi vuelo De Santiago a Madrid no fue de las mejores experiencias	negative	@KojisanYT	0.056752867552924406	2
5204	 escribe enseguida que públicas en Twitter pero no indemniza el lamentable trato y no dice nada al respecto 	negative	@iberia	1.18515375555265e-06	2
5205	Con  mi destino a un solo click. ¡Prueba suerte! HolaColombia 79 destinos europeos al mejor precio 	neutral		0.09708647901108691	0
5206	Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… 	positive		0.07007665747187106	1
5207	¿En que más se diferencian Ryanair e Iberia Expres? Ryanair responde a las reclamaciones en 24 horas. Iberia Expres… 	negative		0.02542138711233242	2
5208	Iberia remodela su zona VIP del aeropuerto de Madrid con muchas comodidades: 	positive		0.9999994145621409	1
5209	MENSAJE PARA LOS QUE PIENSEN SUICIDARSE USANDO LAS LOW COST DE ARGENTINA 	negative		0.13471158028570565	2
5210	Iberia busca nuevos pilotos con FTE Jerez  	neutral		0.5017543432377519	0
5211	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas vIDEO 	neutral		0.6450087684755177	0
5212	Con  mi destino a un solo click. ¡Deseadme suerte! HolaArgentina. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
5213	  Falta profesionalidad y organización. El asunto recurrente de quitar las maletas de cabina necesita solución. Así NO	negative	@Ryanair	0.004644632811786524	2
5214	"""Así se bajó del avión un pasajero harto de esperar para desembarcar""  "	negative		0.012146286855155132	2
5215	En ocasiones, las cosas más hermosas pasan desapercibidas. Solamente hay que saber apreciar esos pequeños momentos,… 	neutral		0.0008743048148871298	0
5216	Ejemplo de trabajo esclavo del siglo XXI!! Los tripulantes son contratados y administrados por agencia de empleo.… 	neutral		0.153538814873221	0
5217	 Epa pero el avión de la foto es de Iberia y además, Conviasa tampoco sirve para una mierda.	neutral	@EL_CIPAYO11A	0.002441289056144371	0
5218	Que suerte tuvieron los pasajeros de este vuelo de Iberia que recibieron un Samsung Galaxy Note 8 note8abordo 	positive		0.024075779932205964	1
5219	Las reglas del juego Pandemic Iberia vía  	positive		0.9624666715583469	1
5220	90 años, pasan volando! 🛫 	positive		0.25904246346744453	1
5221	La nueva política de equipajes de Ryanair entrará en vigor el próximo 15 de enero 	neutral		0.26788867042881953	0
5222	   No dejan competir, a AR le sacaron la ruta a Barcelona para que Leve… 	negative	@pablolocoxboca	0.009379322237174066	2
5223	 los vuelos donde he viajado usando avios más euros acumulan avios en la tarjeta iberia?	negative	@Iberia	0.0012484412266694645	2
5224	"La venta de productos en cabina supone el 27% de los ingresos anuales de Ryanair
 Empleados… "	neutral		0.02208177283515628	0
5225	  Menos mal que se llama “flybondi”, si era Ryanair se le iba a complicar un poco la pronunciación....	neutral	@PabloK75	2.229692909566934e-06	0
5226	Ryanair aplaza hasta 2018 el pago por embarcar la maleta de mano. 	neutral		0.04903070501187378	0
5227	 La verdad es que se los hice saber en su momento y me entregaron ninguna solucion. Finalmente me aburrí de insistir.	negative	@Iberia	5.513111435300885e-07	2
5228	 Ciudad de Panamá a Madrid, del 26 de febrero al 15 de marzo. Ida y vuelta. Si no hay constancia de error, d… 	positive	@Iberia	0.19009887894334876	1
5229	 y  se tiran la responsabilidad y ninguna empresa me resuelve el problema. Ayuda  	negative	@Iberia	0.001705226806567071	2
5230	    Cuarto cambio de horario , cada vez mas tarde! Ryanair...os estais superando!	negative	@Ryanair_ES	0.002124374397158859	2
5231	El personal de tierra de Ryanair en España convoca huelga el próximo día 30 de diciembre 	negative		0.9950434894990162	2
5232	Ryanair no se conforma sólo con los vuelos  vía 	neutral		0.10358958880582043	0
5233	  Va a ver q meterlas en cajas rígidas pero rigidas!!😱😒	negative	@ivan_cortina	0.11902400403436807	2
5234	        hasta en varios viajes pienso a la vez 😁	positive	@algoqrecordar	0.4166087382792527	1
5235	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
5236	   Felicidades a tod por tan buena onda!! Muy fan de la gente detallista!! 👍	positive	@vargas_ynes	0.37836569006374116	1
5237	Lo de los precios de los vuelos nacionales es una puta vergüenza    Sois unos grandes timadores	negative		2.0442560863271565e-05	2
5238	Primer viaje del año. Adiós Milán, hola Madrid. Gracias  	positive		0.7043816814645301	1
5239	elmundoes: Ryanair aplaza hasta 2018 el pago por embarcar la maleta de mano. 	neutral		0.04903070501187378	0
